0	0	0	0	0.1	0.1	0.1	0	0	0	0	0
0	0	0	0	1	1	1	0	0	0	0	0
1.55945	-0.138501	1.55945	-0.138501	0.1	0.1	0.1	0	2.09897	0.0522228	2.19595	0.109339
1.81209	0.0474826	1.68794	0.0322648	1.26481	0.0788646	0.1	26.8095	2.09897	0.0522228	2.19595	0.109339
3.89093	-0.134166	3.78812	-0.105352	2.14891	-0.181742	-0.0345865	5.12218	4.29136	0.215312	2.28434	0.226323
4.19528	0.218461	3.87857	0.0785377	2.38299	-0.00775327	0.0375998	4.42968	4.29136	0.215312	2.28434	0.226323
6.86352	0.416817	6.78268	0.398598	3.16235	0.233419	0.179455	2.94905	6.56942	0.496096	2.36382	0.348847
6.43926	0.472879	6.67249	0.437004	2.74789	0.273654	0.219817	2.62958	6.56942	0.496096	2.36382	0.348847
9.07733	0.593211	9.09751	0.641466	2.35216	0.142232	0.00136985	1.88299	8.92437	0.89924	2.43359	0.474526
8.89749	0.886982	9.07776	0.703401	2.46639	0.171475	0.0206726	1.22684	8.92437	0.89924	2.43359	0.474526
11.5756	1.6669	11.5585	1.62836	2.70493	0.430546	0.17431	0.994522	11.3468	1.427	2.49328	0.600781
11.4447	1.42958	11.5327	1.5989	2.64362	0.419775	0.168906	0.423228	11.3468	1.427	2.49328	0.600781
13.5921	2.31191	13.6206	2.34881	2.19748	0.414763	0.0648726	1.13562	13.827	2.07905	2.5429	0.724947
13.6572	1.99915	13.6594	2.32129	2.43676	0.38358	0.0398444	1.47353	13.827	2.07905	2.5429	0.724947
16.6456	2.903	16.5653	2.91913	3.05004	0.115644	-0.154914	3.10563	16.3554	2.85243	2.58284	0.844365
16.282	2.84648	16.4958	2.89841	2.84876	0.118014	-0.15499	1.01853	16.3554	2.85243	2.58284	0.844365
19.0106	3.70555	19.0336	3.6729	2.62571	0.267485	0.0315512	1.27487	18.923	3.74161	2.61382	0.95648
19.363	3.87122	19.0822	3.69387	2.59705	0.278149	0.0415088	1.36121	18.923	3.74161	2.61382	0.95648
21.3312	4.73205	21.3468	4.71551	2.50423	0.46997	0.137407	0.335535	21.5215	4.73855	2.63679	1.05891
21.6213	4.74762	21.4248	4.72504	2.75908	0.453641	0.119959	1.18259	21.5215	4.73855	2.63679	1.05891
24.0787	5.56967	24.0562	5.59245	2.80267	0.321512	-0.0378645	0.803661	24.1437	5.83295	2.65286	1.14953
24.5601	5.92334	24.1698	5.62909	3.03495	0.308207	-0.0479964	3.14217	24.1437	5.83295	2.65286	1.14953
26.6052	6.96102	26.6402	6.94272	2.77836	0.500763	0.103293	1.04008	26.7833	7.01246	2.6632	1.22647
