8.44818	0.251553	8.44818	0.251553	0.1	0.1	0.1	0	8.45	0.25	-3.00027	0
8.45582	0.253997	8.45615	0.253731	0.0998438	0.110024	0.100001	4.41804e-05	8.45	0.25	0	0
8.23962	0.24916	8.35821	0.251616	0.00385769	0.12163	0.100089	1.19646	8.25	0.25	-1.81978	0
7.84073	0.159858	8.1571	0.218179	-0.374962	0.130927	0.0999883	7.51922	7.85	0.15	-3.99972	-0.99993
7.54016	0.159641	7.90165	0.190015	-0.929478	0.137768	0.0988881	9.42034	7.55	0.15	-2.99982	0
7.3426	0.0345312	7.61622	0.131604	-1.45259	0.186696	0.113671	6.2516	7.35	0.0500011	-1.81648	-0.90823
7.05406	-0.0533413	7.29247	0.044506	-1.93327	0.276792	0.146395	5.07844	7.05	-0.0499992	-2.72849	-0.909499
6.84972	-0.258748	6.99639	-0.125619	-2.24988	0.485149	0.235316	3.08899	6.85	-0.25	-1.81896	-1.81897
6.64329	-0.462604	6.74706	-0.340136	-2.47829	0.657414	0.309939	2.02329	6.65	-0.449999	-2.00076	-2.00075
6.56029	-0.650892	6.56737	-0.569093	-2.54551	0.790613	0.370917	0.580344	6.55	-0.65	-0.99884	-1.99769
6.45805	-1.05268	6.42692	-0.905688	-2.63812	0.996153	0.490829	1.9664	6.45	-1.05	-0.908739	-3.63494
6.25499	-1.25007	6.27235	-1.193	-2.71972	1.07956	0.513319	0.271566	6.25	-1.25	-1.81896	-1.81896
6.36328	-1.65656	6.24455	-1.54955	-2.73524	1.2765	0.659948	2.12416	6.35	-1.65	0.909727	-3.63891
6.24641	-1.95075	6.20857	-1.86844	-2.81284	1.40076	0.723724	0.631807	6.25	-1.95	-0.999489	-2.99847
6.34644	-2.23829	6.24692	-2.18372	-2.83416	1.55771	0.824699	1.00184	6.35	-2.25	0.999979	-2.99994
6.34927	-2.55175	6.2977	-2.51645	-2.8711	1.69309	0.878295	0.304849	6.35	-2.55	0	-2.72611
6.43257	-2.84245	6.38691	-2.83198	-2.88432	1.8249	0.920358	0.174169	6.45	-2.85	0.909503	-2.72851
6.44119	-3.14955	6.45862	-3.12217	-2.92259	1.90421	0.905246	0.0774316	6.45	-3.15	0	-2.99754
6.5453	-3.45745	6.5636	-3.43316	-2.95318	1.98879	0.88836	0.0695629	6.55	-3.45	0.910402	-2.7312
6.76011	-3.75457	6.73064	-3.73409	-2.99787	2.10184	0.905384	0.0975724	6.75	-3.75	1.81721	-2.72581
6.85997	-4.05805	6.88875	-4.02843	-3.02186	2.17851	0.880527	0.1304	6.85	-4.05	0.907976	-2.72393
6.94332	-4.34473	7.02847	-4.31295	-3.00076	2.22312	0.82488	0.632954	6.95	-4.35	0.90933	-2.72799
7.04099	-4.55018	7.15778	-4.55954	-2.89023	2.26206	0.770114	1.03381	7.05	-4.55	0.910054	-1.8201
7.14735	-4.86125	7.2802	-4.82108	-2.81928	2.27968	0.699532	1.43151	7.15	-4.85	0.908297	-2.72489
7.30424	-5.15404	7.41693	-5.08847	-2.79066	2.29415	0.634112	1.24014	7.35	-5.15	1.81907	-2.72861
7.44737	-5.45308	7.5581	-5.36481	-2.78507	2.29778	0.564747	1.44406	7.45	-5.45	0.90819	-2.72457
