96.2641	19.1597	96.2476	19.3302	0.660067	-0.328336	-0.0499382	4.02333	96.5842	19.0065	0.865773	-0.500589
97.5286	18.727	97.4851	18.7697	1.448	-0.567014	-0.129628	2.12339	97.45	18.506	0.868716	-0.503009
98.2105	18.3739	98.2389	18.3456	0.916965	-0.612715	-0.0943013	0.932255	98.3198	18.0049	0.882805	-0.506023
99.0363	17.357	99.0461	17.4109	1.2708	-0.951634	-0.220808	1.03988	99.2049	17.503	0.908006	-0.509278
99.9969	16.9882	99.9636	16.9402	0.92551	-0.675748	0.0213386	1.86572	100.117	17.0001	0.944242	-0.512134
101.204	16.5368	101.145	16.4995	1.23639	-0.265344	0.210247	1.63666	101.065	16.497	0.991362	-0.513687
102.387	16.3992	102.38	16.3907	1.30331	0.0292984	0.250994	0.0599694	102.063	15.9949	1.04911	-0.512803
103.003	15.353	103.04	15.4705	0.558953	-0.560401	-0.173733	7.3804	103.119	15.4967	1.11708	-0.508169
104.114	15.2708	104.013	15.1841	1.01605	-0.305166	0.0468589	3.40096	104.244	15.0064	1.19469	-0.498349
105.541	14.4412	105.498	14.4893	1.76707	-0.530121	-0.0844537	2.24951	105.447	14.5293	1.28111	-0.481861
106.831	14.0482	106.84	14.0204	1.45193	-0.395233	0.0184944	0.60768	106.737	14.0724	1.37529	-0.457255
108.084	13.6604	108.086	13.6447	1.33619	-0.288005	0.0686173	0.121579	108.122	13.644	1.47592	-0.423202
109.534	13.5714	109.518	13.545	1.46202	-0.00669375	0.181214	0.43878	109.606	13.2536	1.58144	-0.378583
111.063	12.5814	111.051	12.6782	1.54134	-0.574566	-0.211154	4.7225	111.196	12.9118	1.69008	-0.322574
112.913	12.4877	112.849	12.4204	1.67067	-0.10499	0.158498	4.22523	112.893	12.6299	1.7999	-0.254723
114.801	12.5506	114.778	12.538	1.99359	0.174047	0.218148	0.451043	114.699	12.4195	1.90891	-0.175007
116.687	12.1035	116.685	12.1659	1.79373	-0.139323	-0.0765843	2.68309	116.611	12.2921	2.01507	-0.0838683
118.953	12.0009	118.914	11.9872	2.30655	-0.0831386	0.00530556	1.03426	118.628	12.2586	2.11648	0.0177712
120.695	12.2918	120.726	12.2653	1.8383	0.1463	0.134507	1.17101	120.743	12.3289	2.21139	0.128528
123.568	12.8297	123.495	12.8178	2.91086	0.263477	0.119823	3.68525	122.95	12.5114	2.29835	0.246599
124.894	12.7743	124.986	12.8256	1.43809	0.171847	-0.00232897	7.34639	125.242	12.8125	2.37624	0.369827
127.853	13.3273	127.754	13.3088	2.88781	0.164485	-0.000699068	6.72275	127.609	13.2365	2.44434	0.495787
129.947	13.6963	129.984	13.7021	2.3547	0.172733	0.00443597	0.911959	130.042	13.7853	2.50232	0.621879
132.092	14.507	132.102	14.4788	2.27447	0.38518	0.135943	0.581691	132.53	14.458	2.55028	0.74543
135.074	15.0475	135.009	15.0709	2.96702	0.131704	-0.10024	3.24379	135.066	15.2513	2.58865	0.863795
137.561	16.2147	137.579	16.1776	2.7486	0.419569	0.131957	1.76858	137.639	16.1592	2.61821	0.974442
140.331	17.008	140.309	17.0303	2.88862	0.311498	-0.0216896	0.786826	140.242	17.1733	2.63994	1.07503
142.888	17.9918	142.895	17.9862	2.82188	0.355034	0.0186187	0.0655253	142.868	18.2829	2.65497	1.16346
145.392	19.1617	145.396	19.1516	2.81721	0.463411	0.075295	0.100851	145.51	19.4754	2.66445	1.23795
148.251	20.4754	148.223	20.4717	3.19587	0.450782	0.0195018	0.55401	148.163	20.7364	2.66951	1.29702
150.686	22.1142	150.704	22.106	3.01886	0.617004	0.111645	0.3603	150.825	22.0502	2.67111	1.33953
153.422	23.4909	153.402	23.5126	3.05628	0.480124	-0.0487666	0.808631	153.491	23.3999	2.66999	1.3647
156.047	24.8084	156.049	24.8098	3.01412	0.431094	-0.0491134	0.0056883	156.159	24.7682	2.66666	1.37208
158.905	26.0308	158.895	26.0267	3.16757	0.37905	-0.0509332	0.0754722	158.827	26.1372	2.66127	1.36157
161.412	27.4256	161.434	27.4135	2.92599	0.501208	0.0592885	0.561857	161.493	27.4891	2.65371	1.33344
163.625	28.7683	163.644	28.7757	2.64501	0.5843	0.0753421	0.259799	164.155	28.8064	2.64354	1.28825
166.828	30.2062	166.758	30.2048	3.46088	0.353362	-0.118088	3.34522	166.809	30.0721	2.63006	1.22694
169.097	31.3717	169.153	31.3738	2.68878	0.397271	-0.0216803	2.21345	169.452	31.2706	2.61238	1.15075
172.175	32.3404	172.137	32.3404	3.20201	0.269286	-0.092093	0.992144	172.079	32.3873	2.58945	1.06126
174.643	33.4625	174.676	33.4482	2.78989	0.387045	0.0372321	1.06007	174.685	33.4095	2.56021	0.960341
177.03	34.2009	177.042	34.2206	2.52788	0.320673	-0.0288029	0.364329	177.261	34.3262	2.52363	0.850119
180.145	35.1423	180.095	35.1292	3.27099	0.265804	-0.0433025	1.77614	179.799	35.1289	2.47883	0.732949
182.599	35.753	182.639	35.7635	2.68023	0.221735	-0.0442981	1.11754	182.292	35.8114	2.42515	0.611338
184.732	36.5155	184.763	36.5022	2.27406	0.321326	0.0484709	0.803048	184.73	36.37	2.36226	0.487877
186.946	36.9404	186.94	36.9623	2.257	0.20744	-0.051405	0.330533	187.103	36.804	2.29017	0.365145
189.465	37.4052	189.441	37.4016	2.61046	0.144832	-0.0568705	0.401184	189.401	37.1147	2.20928	0.245623
191.735	37.5631	191.751	37.5705	2.37587	0.0395933	-0.0859873	0.201923	191.615	37.3064	2.12037	0.131591
193.471	37.2789	193.511	37.2973	1.80178	-0.184304	-0.171758	1.28845	193.738	37.3853	2.02462	0.0250452
195.991	37.3991	195.933	37.3425	2.39368	0.0783303	0.0892115	3.4625	195.762	37.3598	1.92349	-0.072386
197.725	37.7285	197.759	37.7238	1.91375	0.242105	0.135834	0.793806	197.683	37.2395	1.81869	-0.159495
199.294	37.2862	199.306	37.3694	1.39444	-0.119304	-0.162578	3.84325	199.497	37.0353	1.71212	-0.235529
201.549	36.9973	201.486	37.0002	2.29224	-0.247365	-0.135116	2.60015	201.203	36.7587	1.6057	-0.300201
202.962	36.4568	203.004	36.445	1.67796	-0.410121	-0.148469	1.21235	202.801	36.4212	1.50137	-0.353671
203.991	36.1967	204.018	36.1547	1.05101	-0.411623	-0.061759	1.51337	204.294	36.0343	1.40095	-0.396497
